NODE	IN_LINK	OUT_LINK	IN_LOW	IN_HIGH	OUT_LOW	OUT_HIGH	TYPE	PENALTY	SPEED	CAPACITY
53	92	93	1	1	1	1	THRU	0	0	0
53	92	93	2	2	2	2	THRU	0	0	0
53	92	82	2	2	3	3	RIGHT	0	0	0
53	92	82	2	2	4	4	RIGHT	0	0	0
53	82	92	1	1	1	1	LEFT	0	0	0
53	82	92	1	1	2	2	LEFT	0	0	0
53	82	103	1	1	1	1	THRU	0	0	0
53	82	103	2	2	2	2	THRU	0	0	0
53	82	103	3	3	3	3	THRU	0	0	0
53	82	103	4	4	4	4	THRU	0	0	0
53	82	93	4	4	1	1	RIGHT	0	0	0
53	82	93	4	4	2	2	RIGHT	0	0	0
54	104	94	1	1	1	1	LEFT	0	0	0
54	104	94	1	1	2	2	LEFT	0	0	0
54	104	83	1	1	1	1	THRU	0	0	0
54	104	83	2	2	2	2	THRU	0	0	0
54	104	93	2	2	1	1	RIGHT	0	0	0
54	104	93	2	2	2	2	RIGHT	0	0	0
54	94	83	1	1	1	1	LEFT	0	0	0
54	94	83	1	1	2	2	LEFT	0	0	0
54	94	93	1	1	1	1	THRU	0	0	0
54	94	93	2	2	2	2	THRU	0	0	0
54	94	104	2	2	1	1	RIGHT	0	0	0
54	94	104	2	2	2	2	RIGHT	0	0	0
54	93	104	1	1	1	1	LEFT	0	0	0
54	93	104	1	1	2	2	LEFT	0	0	0
54	93	94	1	1	1	1	THRU	0	0	0
54	93	94	2	2	2	2	THRU	0	0	0
54	93	83	2	2	1	1	RIGHT	0	0	0
54	93	83	2	2	2	2	RIGHT	0	0	0
54	83	93	1	1	1	1	LEFT	0	0	0
54	83	93	1	1	2	2	LEFT	0	0	0
54	83	104	1	1	1	1	THRU	0	0	0
54	83	104	2	2	2	2	THRU	0	0	0
54	83	94	2	2	1	1	RIGHT	0	0	0
54	83	94	2	2	2	2	RIGHT	0	0	0
55	105	84	1	1	1	1	THRU	0	0	0
55	105	84	2	2	2	2	THRU	0	0	0
55	105	94	2	2	1	1	RIGHT	0	0	0
55	105	94	2	2	2	2	RIGHT	0	0	0
55	94	105	1	1	1	1	LEFT	0	0	0
55	94	105	2	2	2	2	LEFT	0	0	0
55	94	84	2	2	1	1	RIGHT	0	0	0
55	94	84	2	2	2	2	RIGHT	0	0	0
55	84	94	1	1	1	1	LEFT	0	0	0
55	84	94	1	1	2	2	LEFT	0	0	0
55	84	105	1	1	1	1	THRU	0	0	0
55	84	105	2	2	2	2	THRU	0	0	0
56	116	106	1	1	1	1	LEFT	0	0	0
56	116	106	1	1	2	2	LEFT	0	0	0
56	116	95	1	1	1	1	THRU	0	0	0
56	116	95	2	2	2	2	THRU	0	0	0
56	106	95	1	1	1	1	LEFT	0	0	0
56	106	95	2	2	2	2	LEFT	0	0	0
56	106	95	3	3	2	2	LEFT	0	0	0
56	106	116	3	3	1	1	RIGHT	0	0	0
56	106	116	4	4	2	2	RIGHT	0	0	0
56	95	116	1	1	1	1	THRU	0	0	0
56	95	116	2	2	2	2	THRU	0	0	0
56	95	106	2	2	3	3	RIGHT	0	0	0
56	95	106	2	2	4	4	RIGHT	0	0	0
57	117	107	1	1	1	1	LEFT	0	0	0
57	117	107	1	1	2	2	LEFT	0	0	0
57	117	96	1	1	1	1	THRU	0	0	0
57	117	96	2	2	2	2	THRU	0	0	0
57	117	106	2	2	3	3	RIGHT	0	0	0
57	117	106	2	2	4	4	RIGHT	0	0	0
57	107	96	1	1	1	1	LEFT	0	0	0
57	107	96	1	1	2	2	LEFT	0	0	0
57	107	106	1	1	1	1	THRU	0	0	0
57	107	106	2	2	2	2	THRU	0	0	0
57	107	106	3	3	3	3	THRU	0	0	0
57	107	106	4	4	4	4	THRU	0	0	0
57	107	117	4	4	1	1	RIGHT	0	0	0
57	107	117	4	4	2	2	RIGHT	0	0	0
57	106	117	1	1	1	1	LEFT	0	0	0
57	106	117	1	1	2	2	LEFT	0	0	0
57	106	107	1	1	1	1	THRU	0	0	0
57	106	107	2	2	2	2	THRU	0	0	0
57	106	107	3	3	3	3	THRU	0	0	0
57	106	107	4	4	4	4	THRU	0	0	0
57	106	96	4	4	1	1	RIGHT	0	0	0
57	106	96	4	4	2	2	RIGHT	0	0	0
57	96	106	1	1	1	1	LEFT	0	0	0
57	96	106	1	1	2	2	LEFT	0	0	0
57	96	117	1	1	1	1	THRU	0	0	0
57	96	117	2	2	2	2	THRU	0	0	0
57	96	107	2	2	3	3	RIGHT	0	0	0
57	96	107	2	2	4	4	RIGHT	0	0	0
58	118	108	1	1	1	1	LEFT	0	0	0
58	118	108	1	1	2	2	LEFT	0	0	0
58	118	97	1	1	1	1	THRU	0	0	0
58	118	97	2	2	2	2	THRU	0	0	0
58	118	97	3	3	3	3	THRU	0	0	0
58	118	97	4	4	4	4	THRU	0	0	0
58	118	107	4	4	3	3	RIGHT	0	0	0
58	118	107	4	4	4	4	RIGHT	0	0	0
58	108	97	1	1	1	1	LEFT	0	0	0
58	108	97	1	1	2	2	LEFT	0	0	0
58	108	107	1	1	1	1	THRU	0	0	0
58	108	107	2	2	2	2	THRU	0	0	0
58	108	107	3	3	3	3	THRU	0	0	0
58	108	107	4	4	4	4	THRU	0	0	0
58	108	118	4	4	3	3	RIGHT	0	0	0
58	108	118	4	4	4	4	RIGHT	0	0	0
58	107	118	1	1	1	1	LEFT	0	0	0
58	107	118	1	1	2	2	LEFT	0	0	0
58	107	108	1	1	1	1	THRU	0	0	0
58	107	108	2	2	2	2	THRU	0	0	0
58	107	108	3	3	3	3	THRU	0	0	0
58	107	108	4	4	4	4	THRU	0	0	0
58	107	97	4	4	3	3	RIGHT	0	0	0
58	107	97	4	4	4	4	RIGHT	0	0	0
58	97	107	1	1	1	1	LEFT	0	0	0
58	97	107	1	1	2	2	LEFT	0	0	0
58	97	118	1	1	1	1	THRU	0	0	0
58	97	118	2	2	2	2	THRU	0	0	0
58	97	118	3	3	3	3	THRU	0	0	0
58	97	118	4	4	4	4	THRU	0	0	0
58	97	108	4	4	3	3	RIGHT	0	0	0
58	97	108	4	4	4	4	RIGHT	0	0	0
59	119	109	1	1	1	1	LEFT	0	0	0
59	119	109	1	1	2	2	LEFT	0	0	0
59	119	98	1	1	1	1	THRU	0	0	0
59	119	98	2	2	2	2	THRU	0	0	0
59	119	108	2	2	3	3	RIGHT	0	0	0
59	119	108	2	2	4	4	RIGHT	0	0	0
59	109	98	1	1	1	1	LEFT	0	0	0
59	109	98	1	1	2	2	LEFT	0	0	0
59	109	108	1	1	1	1	THRU	0	0	0
59	109	108	2	2	2	2	THRU	0	0	0
59	109	108	3	3	3	3	THRU	0	0	0
59	109	108	4	4	4	4	THRU	0	0	0
59	109	119	4	4	1	1	RIGHT	0	0	0
59	109	119	4	4	2	2	RIGHT	0	0	0
59	108	119	1	1	1	1	LEFT	0	0	0
59	108	119	1	1	2	2	LEFT	0	0	0
59	108	109	1	1	1	1	THRU	0	0	0
59	108	109	2	2	2	2	THRU	0	0	0
59	108	109	3	3	3	3	THRU	0	0	0
59	108	109	4	4	4	4	THRU	0	0	0
59	108	98	4	4	1	1	RIGHT	0	0	0
59	108	98	4	4	2	2	RIGHT	0	0	0
59	98	108	1	1	1	1	LEFT	0	0	0
59	98	108	1	1	2	2	LEFT	0	0	0
59	98	119	1	1	1	1	THRU	0	0	0
59	98	119	2	2	2	2	THRU	0	0	0
59	98	109	2	2	3	3	RIGHT	0	0	0
59	98	109	2	2	4	4	RIGHT	0	0	0
60	120	110	1	1	1	1	LEFT	0	0	0
60	120	110	1	1	2	2	LEFT	0	0	0
60	120	99	1	1	1	1	THRU	0	0	0
60	120	99	2	2	2	2	THRU	0	0	0
60	120	109	2	2	3	3	RIGHT	0	0	0
60	120	109	2	2	4	4	RIGHT	0	0	0
60	110	99	1	1	1	1	LEFT	0	0	0
60	110	99	1	1	2	2	LEFT	0	0	0
60	110	109	1	1	1	1	THRU	0	0	0
60	110	109	2	2	2	2	THRU	0	0	0
60	110	109	3	3	3	3	THRU	0	0	0
60	110	109	4	4	4	4	THRU	0	0	0
60	110	120	4	4	1	1	RIGHT	0	0	0
60	110	120	4	4	2	2	RIGHT	0	0	0
60	109	120	1	1	1	1	LEFT	0	0	0
60	109	120	1	1	2	2	LEFT	0	0	0
60	109	110	1	1	1	1	THRU	0	0	0
60	109	110	2	2	2	2	THRU	0	0	0
60	109	110	3	3	3	3	THRU	0	0	0
60	109	110	4	4	4	4	THRU	0	0	0
60	109	99	4	4	1	1	RIGHT	0	0	0
60	109	99	4	4	2	2	RIGHT	0	0	0
60	99	109	1	1	1	1	LEFT	0	0	0
60	99	109	1	1	2	2	LEFT	0	0	0
60	99	120	1	1	1	1	THRU	0	0	0
60	99	120	2	2	2	2	THRU	0	0	0
60	99	110	2	2	3	3	RIGHT	0	0	0
60	99	110	2	2	4	4	RIGHT	0	0	0
61	121	111	1	1	1	1	LEFT	0	0	0
61	121	111	1	1	2	2	LEFT	0	0	0
61	121	100	1	1	1	1	THRU	0	0	0
61	121	100	2	2	2	2	THRU	0	0	0
61	121	100	3	3	3	3	THRU	0	0	0
61	121	100	4	4	4	4	THRU	0	0	0
61	121	110	4	4	3	3	RIGHT	0	0	0
61	121	110	4	4	4	4	RIGHT	0	0	0
61	111	100	1	1	1	1	LEFT	0	0	0
61	111	100	1	1	2	2	LEFT	0	0	0
61	111	110	1	1	1	1	THRU	0	0	0
61	111	110	2	2	2	2	THRU	0	0	0
61	111	110	3	3	3	3	THRU	0	0	0
61	111	110	4	4	4	4	THRU	0	0	0
61	111	121	4	4	3	3	RIGHT	0	0	0
61	111	121	4	4	4	4	RIGHT	0	0	0
61	110	121	1	1	1	1	LEFT	0	0	0
61	110	121	1	1	2	2	LEFT	0	0	0
61	110	111	1	1	1	1	THRU	0	0	0
61	110	111	2	2	2	2	THRU	0	0	0
61	110	111	3	3	3	3	THRU	0	0	0
61	110	111	4	4	4	4	THRU	0	0	0
61	110	100	4	4	3	3	RIGHT	0	0	0
61	110	100	4	4	4	4	RIGHT	0	0	0
61	100	110	1	1	1	1	LEFT	0	0	0
61	100	110	1	1	2	2	LEFT	0	0	0
61	100	121	1	1	1	1	THRU	0	0	0
61	100	121	2	2	2	2	THRU	0	0	0
61	100	121	3	3	3	3	THRU	0	0	0
61	100	121	4	4	4	4	THRU	0	0	0
61	100	111	4	4	3	3	RIGHT	0	0	0
61	100	111	4	4	4	4	RIGHT	0	0	0
62	122	112	1	1	1	1	LEFT	0	0	0
62	122	112	1	1	2	2	LEFT	0	0	0
62	122	101	1	1	1	1	THRU	0	0	0
62	122	101	2	2	2	2	THRU	0	0	0
62	122	111	2	2	3	3	RIGHT	0	0	0
62	122	111	2	2	4	4	RIGHT	0	0	0
62	112	101	1	1	1	1	LEFT	0	0	0
62	112	101	1	1	2	2	LEFT	0	0	0
62	112	111	1	1	1	1	THRU	0	0	0
62	112	111	2	2	2	2	THRU	0	0	0
62	112	111	3	3	3	3	THRU	0	0	0
62	112	111	4	4	4	4	THRU	0	0	0
62	112	122	4	4	1	1	RIGHT	0	0	0
62	112	122	4	4	2	2	RIGHT	0	0	0
62	111	122	1	1	1	1	LEFT	0	0	0
62	111	122	1	1	2	2	LEFT	0	0	0
62	111	112	1	1	1	1	THRU	0	0	0
62	111	112	2	2	2	2	THRU	0	0	0
62	111	112	3	3	3	3	THRU	0	0	0
62	111	112	4	4	4	4	THRU	0	0	0
62	111	101	4	4	1	1	RIGHT	0	0	0
62	111	101	4	4	2	2	RIGHT	0	0	0
62	101	111	1	1	1	1	LEFT	0	0	0
62	101	111	1	1	2	2	LEFT	0	0	0
62	101	122	1	1	1	1	THRU	0	0	0
62	101	122	2	2	2	2	THRU	0	0	0
62	101	112	2	2	3	3	RIGHT	0	0	0
62	101	112	2	2	4	4	RIGHT	0	0	0
63	123	113	1	1	1	1	LEFT	0	0	0
63	123	113	1	1	2	2	LEFT	0	0	0
63	123	102	1	1	1	1	THRU	0	0	0
63	123	102	2	2	2	2	THRU	0	0	0
63	123	112	2	2	3	3	RIGHT	0	0	0
63	123	112	2	2	4	4	RIGHT	0	0	0
63	113	102	1	1	1	1	LEFT	0	0	0
63	113	102	1	1	2	2	LEFT	0	0	0
63	113	112	1	1	1	1	THRU	0	0	0
63	113	112	2	2	2	2	THRU	0	0	0
63	113	112	3	3	3	3	THRU	0	0	0
63	113	112	4	4	4	4	THRU	0	0	0
63	113	123	4	4	1	1	RIGHT	0	0	0
63	113	123	4	4	2	2	RIGHT	0	0	0
63	112	123	1	1	1	1	LEFT	0	0	0
63	112	123	1	1	2	2	LEFT	0	0	0
63	112	113	1	1	1	1	THRU	0	0	0
63	112	113	2	2	2	2	THRU	0	0	0
63	112	113	3	3	3	3	THRU	0	0	0
63	112	113	4	4	4	4	THRU	0	0	0
63	112	102	4	4	1	1	RIGHT	0	0	0
63	112	102	4	4	2	2	RIGHT	0	0	0
63	102	112	1	1	1	1	LEFT	0	0	0
63	102	112	1	1	2	2	LEFT	0	0	0
63	102	123	1	1	1	1	THRU	0	0	0
63	102	123	2	2	2	2	THRU	0	0	0
63	102	113	2	2	3	3	RIGHT	0	0	0
63	102	113	2	2	4	4	RIGHT	0	0	0
64	124	114	1	1	1	1	LEFT	0	0	0
64	124	114	1	1	2	2	LEFT	0	0	0
64	124	103	1	1	1	1	THRU	0	0	0
64	124	103	2	2	2	2	THRU	0	0	0
64	124	103	3	3	3	3	THRU	0	0	0
64	124	103	4	4	4	4	THRU	0	0	0
64	124	113	4	4	3	3	RIGHT	0	0	0
64	124	113	4	4	4	4	RIGHT	0	0	0
64	114	103	1	1	1	1	LEFT	0	0	0
64	114	103	1	1	2	2	LEFT	0	0	0
64	114	113	1	1	1	1	THRU	0	0	0
64	114	113	2	2	2	2	THRU	0	0	0
64	114	113	3	3	3	3	THRU	0	0	0
64	114	113	4	4	4	4	THRU	0	0	0
64	114	124	4	4	3	3	RIGHT	0	0	0
64	114	124	4	4	4	4	RIGHT	0	0	0
64	113	124	1	1	1	1	LEFT	0	0	0
64	113	124	1	1	2	2	LEFT	0	0	0
64	113	114	1	1	1	1	THRU	0	0	0
64	113	114	2	2	2	2	THRU	0	0	0
64	113	114	3	3	3	3	THRU	0	0	0
64	113	114	4	4	4	4	THRU	0	0	0
64	113	103	4	4	3	3	RIGHT	0	0	0
64	113	103	4	4	4	4	RIGHT	0	0	0
64	103	113	1	1	1	1	LEFT	0	0	0
64	103	113	1	1	2	2	LEFT	0	0	0
64	103	124	1	1	1	1	THRU	0	0	0
64	103	124	2	2	2	2	THRU	0	0	0
64	103	124	3	3	3	3	THRU	0	0	0
64	103	124	4	4	4	4	THRU	0	0	0
64	103	114	4	4	3	3	RIGHT	0	0	0
64	103	114	4	4	4	4	RIGHT	0	0	0
65	125	115	1	1	1	1	LEFT	0	0	0
65	125	115	1	1	2	2	LEFT	0	0	0
65	125	104	1	1	1	1	THRU	0	0	0
65	125	104	2	2	2	2	THRU	0	0	0
65	125	114	2	2	3	3	RIGHT	0	0	0
65	125	114	2	2	4	4	RIGHT	0	0	0
65	115	104	1	1	1	1	LEFT	0	0	0
65	115	104	1	1	2	2	LEFT	0	0	0
65	115	114	1	1	1	1	THRU	0	0	0
65	115	114	2	2	2	2	THRU	0	0	0
65	115	114	3	3	3	3	THRU	0	0	0
65	115	114	4	4	4	4	THRU	0	0	0
65	115	125	4	4	1	1	RIGHT	0	0	0
65	115	125	4	4	2	2	RIGHT	0	0	0
65	114	125	1	1	1	1	LEFT	0	0	0
65	114	125	1	1	2	2	LEFT	0	0	0
65	114	115	1	1	1	1	THRU	0	0	0
65	114	115	2	2	2	2	THRU	0	0	0
65	114	115	3	3	3	3	THRU	0	0	0
65	114	115	4	4	4	4	THRU	0	0	0
65	114	104	4	4	1	1	RIGHT	0	0	0
65	114	104	4	4	2	2	RIGHT	0	0	0
65	104	114	1	1	1	1	LEFT	0	0	0
65	104	114	1	1	2	2	LEFT	0	0	0
65	104	125	1	1	1	1	THRU	0	0	0
65	104	125	2	2	2	2	THRU	0	0	0
65	104	115	2	2	3	3	RIGHT	0	0	0
65	104	115	2	2	4	4	RIGHT	0	0	0
66	126	105	1	1	1	1	THRU	0	0	0
66	126	105	2	2	2	2	THRU	0	0	0
66	126	115	2	2	3	3	RIGHT	0	0	0
66	126	115	2	2	4	4	RIGHT	0	0	0
66	115	126	1	1	1	1	LEFT	0	0	0
66	115	126	2	2	2	2	LEFT	0	0	0
66	115	126	3	3	2	2	LEFT	0	0	0
66	115	105	3	3	1	1	RIGHT	0	0	0
66	115	105	4	4	2	2	RIGHT	0	0	0
66	105	115	1	1	1	1	LEFT	0	0	0
66	105	115	1	1	2	2	LEFT	0	0	0
66	105	126	1	1	1	1	THRU	0	0	0
66	105	126	2	2	2	2	THRU	0	0	0
67	137	127	1	1	1	1	LEFT	0	0	0
67	137	127	1	1	2	2	LEFT	0	0	0
67	137	116	1	1	1	1	THRU	0	0	0
67	137	116	2	2	2	2	THRU	0	0	0
67	127	116	1	1	1	1	LEFT	0	0	0
67	127	116	2	2	2	2	LEFT	0	0	0
67	127	137	2	2	1	1	RIGHT	0	0	0
67	127	137	2	2	2	2	RIGHT	0	0	0
67	116	137	1	1	1	1	THRU	0	0	0
67	116	137	2	2	2	2	THRU	0	0	0
67	116	127	2	2	1	1	RIGHT	0	0	0
67	116	127	2	2	2	2	RIGHT	0	0	0
68	138	128	1	1	1	1	LEFT	0	0	0
68	138	128	1	1	2	2	LEFT	0	0	0
68	138	117	1	1	1	1	THRU	0	0	0
68	138	117	2	2	2	2	THRU	0	0	0
68	138	127	2	2	1	1	RIGHT	0	0	0
68	138	127	2	2	2	2	RIGHT	0	0	0
68	128	117	1	1	1	1	LEFT	0	0	0
68	128	117	1	1	2	2	LEFT	0	0	0
68	128	127	1	1	1	1	THRU	0	0	0
68	128	127	2	2	2	2	THRU	0	0	0
68	128	138	2	2	1	1	RIGHT	0	0	0
68	128	138	2	2	2	2	RIGHT	0	0	0
68	127	138	1	1	1	1	LEFT	0	0	0
68	127	138	1	1	2	2	LEFT	0	0	0
68	127	128	1	1	1	1	THRU	0	0	0
68	127	128	2	2	2	2	THRU	0	0	0
68	127	117	2	2	1	1	RIGHT	0	0	0
68	127	117	2	2	2	2	RIGHT	0	0	0
68	117	127	1	1	1	1	LEFT	0	0	0
68	117	127	1	1	2	2	LEFT	0	0	0
68	117	138	1	1	1	1	THRU	0	0	0
68	117	138	2	2	2	2	THRU	0	0	0
68	117	128	2	2	1	1	RIGHT	0	0	0
68	117	128	2	2	2	2	RIGHT	0	0	0
69	139	129	1	1	1	1	LEFT	0	0	0
69	139	129	1	1	2	2	LEFT	0	0	0
69	139	118	1	1	1	1	THRU	0	0	0
69	139	118	2	2	2	2	THRU	0	0	0
69	139	118	3	3	3	3	THRU	0	0	0
69	139	118	4	4	4	4	THRU	0	0	0
69	139	128	4	4	1	1	RIGHT	0	0	0
69	139	128	4	4	2	2	RIGHT	0	0	0
69	129	118	1	1	1	1	LEFT	0	0	0
69	129	118	1	1	2	2	LEFT	0	0	0
69	129	128	1	1	1	1	THRU	0	0	0
69	129	128	2	2	2	2	THRU	0	0	0
69	129	139	2	2	3	3	RIGHT	0	0	0
69	129	139	2	2	4	4	RIGHT	0	0	0
69	128	139	1	1	1	1	LEFT	0	0	0
69	128	139	1	1	2	2	LEFT	0	0	0
69	128	129	1	1	1	1	THRU	0	0	0
69	128	129	2	2	2	2	THRU	0	0	0
69	128	118	2	2	3	3	RIGHT	0	0	0
69	128	118	2	2	4	4	RIGHT	0	0	0
69	118	128	1	1	1	1	LEFT	0	0	0
69	118	128	1	1	2	2	LEFT	0	0	0
69	118	139	1	1	1	1	THRU	0	0	0
69	118	139	2	2	2	2	THRU	0	0	0
69	118	139	3	3	3	3	THRU	0	0	0
69	118	139	4	4	4	4	THRU	0	0	0
69	118	129	4	4	1	1	RIGHT	0	0	0
69	118	129	4	4	2	2	RIGHT	0	0	0
70	140	130	1	1	1	1	LEFT	0	0	0
70	140	130	1	1	2	2	LEFT	0	0	0
70	140	119	1	1	1	1	THRU	0	0	0
70	140	119	2	2	2	2	THRU	0	0	0
70	140	129	2	2	1	1	RIGHT	0	0	0
70	140	129	2	2	2	2	RIGHT	0	0	0
70	130	119	1	1	1	1	LEFT	0	0	0
70	130	119	1	1	2	2	LEFT	0	0	0
70	130	129	1	1	1	1	THRU	0	0	0
70	130	129	2	2	2	2	THRU	0	0	0
70	130	140	2	2	1	1	RIGHT	0	0	0
70	130	140	2	2	2	2	RIGHT	0	0	0
70	129	140	1	1	1	1	LEFT	0	0	0
70	129	140	1	1	2	2	LEFT	0	0	0
70	129	130	1	1	1	1	THRU	0	0	0
70	129	130	2	2	2	2	THRU	0	0	0
70	129	119	2	2	1	1	RIGHT	0	0	0
70	129	119	2	2	2	2	RIGHT	0	0	0
70	119	129	1	1	1	1	LEFT	0	0	0
70	119	129	1	1	2	2	LEFT	0	0	0
70	119	140	1	1	1	1	THRU	0	0	0
70	119	140	2	2	2	2	THRU	0	0	0
70	119	130	2	2	1	1	RIGHT	0	0	0
70	119	130	2	2	2	2	RIGHT	0	0	0
71	141	131	1	1	1	1	LEFT	0	0	0
71	141	131	1	1	2	2	LEFT	0	0	0
71	141	120	1	1	1	1	THRU	0	0	0
71	141	120	2	2	2	2	THRU	0	0	0
71	141	130	2	2	1	1	RIGHT	0	0	0
71	141	130	2	2	2	2	RIGHT	0	0	0
71	131	120	1	1	1	1	LEFT	0	0	0
71	131	120	1	1	2	2	LEFT	0	0	0
71	131	130	1	1	1	1	THRU	0	0	0
71	131	130	2	2	2	2	THRU	0	0	0
71	131	141	2	2	1	1	RIGHT	0	0	0
71	131	141	2	2	2	2	RIGHT	0	0	0
71	130	141	1	1	1	1	LEFT	0	0	0
71	130	141	1	1	2	2	LEFT	0	0	0
71	130	131	1	1	1	1	THRU	0	0	0
71	130	131	2	2	2	2	THRU	0	0	0
71	130	120	2	2	1	1	RIGHT	0	0	0
71	130	120	2	2	2	2	RIGHT	0	0	0
71	120	130	1	1	1	1	LEFT	0	0	0
71	120	130	1	1	2	2	LEFT	0	0	0
71	120	141	1	1	1	1	THRU	0	0	0
71	120	141	2	2	2	2	THRU	0	0	0
71	120	131	2	2	1	1	RIGHT	0	0	0
71	120	131	2	2	2	2	RIGHT	0	0	0
72	142	132	1	1	1	1	LEFT	0	0	0
72	142	132	1	1	2	2	LEFT	0	0	0
72	142	121	1	1	1	1	THRU	0	0	0
72	142	121	2	2	2	2	THRU	0	0	0
72	142	121	3	3	3	3	THRU	0	0	0
72	142	121	4	4	4	4	THRU	0	0	0
72	142	131	4	4	1	1	RIGHT	0	0	0
72	142	131	4	4	2	2	RIGHT	0	0	0
72	132	121	1	1	1	1	LEFT	0	0	0
72	132	121	1	1	2	2	LEFT	0	0	0
72	132	131	1	1	1	1	THRU	0	0	0
72	132	131	2	2	2	2	THRU	0	0	0
72	132	142	2	2	3	3	RIGHT	0	0	0
72	132	142	2	2	4	4	RIGHT	0	0	0
72	131	142	1	1	1	1	LEFT	0	0	0
72	131	142	1	1	2	2	LEFT	0	0	0
72	131	132	1	1	1	1	THRU	0	0	0
72	131	132	2	2	2	2	THRU	0	0	0
72	131	121	2	2	3	3	RIGHT	0	0	0
72	131	121	2	2	4	4	RIGHT	0	0	0
72	121	131	1	1	1	1	LEFT	0	0	0
72	121	131	1	1	2	2	LEFT	0	0	0
72	121	142	1	1	1	1	THRU	0	0	0
72	121	142	2	2	2	2	THRU	0	0	0
72	121	142	3	3	3	3	THRU	0	0	0
72	121	142	4	4	4	4	THRU	0	0	0
72	121	132	4	4	1	1	RIGHT	0	0	0
72	121	132	4	4	2	2	RIGHT	0	0	0
73	143	133	1	1	1	1	LEFT	0	0	0
73	143	133	1	1	2	2	LEFT	0	0	0
73	143	122	1	1	1	1	THRU	0	0	0
73	143	122	2	2	2	2	THRU	0	0	0
73	143	132	2	2	1	1	RIGHT	0	0	0
73	143	132	2	2	2	2	RIGHT	0	0	0
73	133	122	1	1	1	1	LEFT	0	0	0
73	133	122	1	1	2	2	LEFT	0	0	0
73	133	132	1	1	1	1	THRU	0	0	0
73	133	132	2	2	2	2	THRU	0	0	0
73	133	143	2	2	1	1	RIGHT	0	0	0
73	133	143	2	2	2	2	RIGHT	0	0	0
73	132	143	1	1	1	1	LEFT	0	0	0
73	132	143	1	1	2	2	LEFT	0	0	0
73	132	133	1	1	1	1	THRU	0	0	0
73	132	133	2	2	2	2	THRU	0	0	0
73	132	122	2	2	1	1	RIGHT	0	0	0
73	132	122	2	2	2	2	RIGHT	0	0	0
73	122	132	1	1	1	1	LEFT	0	0	0
73	122	132	1	1	2	2	LEFT	0	0	0
73	122	143	1	1	1	1	THRU	0	0	0
73	122	143	2	2	2	2	THRU	0	0	0
73	122	133	2	2	1	1	RIGHT	0	0	0
73	122	133	2	2	2	2	RIGHT	0	0	0
74	144	134	1	1	1	1	LEFT	0	0	0
74	144	134	1	1	2	2	LEFT	0	0	0
74	144	123	1	1	1	1	THRU	0	0	0
74	144	123	2	2	2	2	THRU	0	0	0
74	144	133	2	2	1	1	RIGHT	0	0	0
74	144	133	2	2	2	2	RIGHT	0	0	0
74	134	123	1	1	1	1	LEFT	0	0	0
74	134	123	1	1	2	2	LEFT	0	0	0
74	134	133	1	1	1	1	THRU	0	0	0
74	134	133	2	2	2	2	THRU	0	0	0
74	134	144	2	2	1	1	RIGHT	0	0	0
74	134	144	2	2	2	2	RIGHT	0	0	0
74	133	144	1	1	1	1	LEFT	0	0	0
74	133	144	1	1	2	2	LEFT	0	0	0
74	133	134	1	1	1	1	THRU	0	0	0
74	133	134	2	2	2	2	THRU	0	0	0
74	133	123	2	2	1	1	RIGHT	0	0	0
74	133	123	2	2	2	2	RIGHT	0	0	0
74	123	133	1	1	1	1	LEFT	0	0	0
74	123	133	1	1	2	2	LEFT	0	0	0
74	123	144	1	1	1	1	THRU	0	0	0
74	123	144	2	2	2	2	THRU	0	0	0
74	123	134	2	2	1	1	RIGHT	0	0	0
74	123	134	2	2	2	2	RIGHT	0	0	0
75	145	135	1	1	1	1	LEFT	0	0	0
75	145	135	1	1	2	2	LEFT	0	0	0
75	145	124	1	1	1	1	THRU	0	0	0
75	145	124	2	2	2	2	THRU	0	0	0
75	145	124	3	3	3	3	THRU	0	0	0
75	145	124	4	4	4	4	THRU	0	0	0
75	145	134	4	4	1	1	RIGHT	0	0	0
75	145	134	4	4	2	2	RIGHT	0	0	0
75	135	124	1	1	1	1	LEFT	0	0	0
75	135	124	1	1	2	2	LEFT	0	0	0
75	135	134	1	1	1	1	THRU	0	0	0
75	135	134	2	2	2	2	THRU	0	0	0
75	135	145	2	2	3	3	RIGHT	0	0	0
75	135	145	2	2	4	4	RIGHT	0	0	0
75	134	145	1	1	1	1	LEFT	0	0	0
75	134	145	1	1	2	2	LEFT	0	0	0
75	134	135	1	1	1	1	THRU	0	0	0
75	134	135	2	2	2	2	THRU	0	0	0
75	134	124	2	2	3	3	RIGHT	0	0	0
75	134	124	2	2	4	4	RIGHT	0	0	0
75	124	134	1	1	1	1	LEFT	0	0	0
75	124	134	1	1	2	2	LEFT	0	0	0
75	124	145	1	1	1	1	THRU	0	0	0
75	124	145	2	2	2	2	THRU	0	0	0
75	124	145	3	3	3	3	THRU	0	0	0
75	124	145	4	4	4	4	THRU	0	0	0
75	124	135	4	4	1	1	RIGHT	0	0	0
75	124	135	4	4	2	2	RIGHT	0	0	0
76	146	136	1	1	1	1	LEFT	0	0	0
76	146	136	1	1	2	2	LEFT	0	0	0
76	146	125	1	1	1	1	THRU	0	0	0
76	146	125	2	2	2	2	THRU	0	0	0
76	146	135	2	2	1	1	RIGHT	0	0	0
